"","URN","not_sustained_rate","urban_rural","denomination","FSM","White_British","region_name","school_name","headcount","susp_rate","KS2_history","Attainment_8","Progress_8","selective","POSTCODE","post16","school_sex","type","Ofsted_rating","sen_support","LSOA11","IMD"
"2811",137705,7.53768844221105,"(England/Wales) Urban major conurbation","No religious character","34.7","77.2","West Midlands","Beacon Hill Academy",1075,9.95349,100.3,"39.3",-0.04,0,"DY3 1BP",0,"Mixed","Academy converter","Good",6.74157303370786,"E01009774",5
"2812",137812,5.06329113924051,"(England/Wales) Urban major conurbation","No religious character","19.2","71.1","West Midlands","The Earls High School",1266,2.05371,105.1,"48.4",-0.02,0,"B63 3SL",0,"Mixed","Academy converter","Good",9.03328050713154,"E01009734",4
"2813",145593,11.7647058823529,"(England/Wales) Urban major conurbation","No religious character","38","48.3","West Midlands","The Pedmore High School",650,10.15385,103.5,"41",-0.37,0,"DY9 7HS",0,"Mixed","Academy converter","Good",21.5596330275229,"E01009860",9
"2814",144952,10.3260869565217,"(England/Wales) Urban major conurbation","No religious character","45.7","45.3","West Midlands","The Link Academy",988,7.28745,100.5,"39.8",-0.02,0,"DY2 0PB",0,"Mixed","Academy sponsor led","Good",17.7845528455285,"E01009840",1
"2815",141325,10.6508875739645,"(England/Wales) Urban major conurbation","No religious character","31.6","79.2","West Midlands","The Crestwood School",1018,7.26916,102.4,"40.9",-0.14,0,"DY6 8QG",0,"Mixed","Academy sponsor led","Good",15.4598825831703,"E01009828",6
"2816",144657,13.7096774193548,"(England/Wales) Urban major conurbation","No religious character","49.9","37.5","West Midlands","St James Academy",858,14.91841,100.5,"38.1",-0.11,0,"DY1 3JE",0,"Mixed","Academy converter","Good",11.5654205607477,"E01009881",1
"2817",103854,2.87081339712919,"(England/Wales) Urban major conurbation","No religious character","9.7","89.9","West Midlands","Summerhill School",1050,0.57143,104.4,"50.9",0.43,0,"DY6 9XE",0,"Mixed","Community school","Good",11.2903225806452,"E01009827",10
"2818",139872,6.9672131147541,"(England/Wales) Urban major conurbation","No religious character","22.2","76","West Midlands","Redhill School",1212,2.88779,104.6,"48.9",0.18,0,"DY8 1JX",0,"Mixed","Academy converter","Good",11.6336633663366,"E01009856",3
"2819",137390,12.0689655172414,"(England/Wales) Urban major conurbation","No religious character","43.1","40.5","West Midlands","Pegasus Academy",628,8.12102,99.6,"41.9",0.35,0,"DY1 2DU",0,"Mixed","Academy converter","Requires improvement",18.6915887850467,"E01009885",2
"2820",136618,5.82191780821918,"(England/Wales) Urban major conurbation","No religious character","24.1","65.3","West Midlands","Windsor High School and Sixth Form",1745,3.78223,105.1,"49.4",0.14,0,"B63 4BB",1,"Mixed","Academy converter","Good",7.99309948246118,"E01009739",4
"2821",103855,7.04225352112676,"(England/Wales) Urban major conurbation","No religious character","22.6","87.1","West Midlands","The Dormston School",1146,4.363,103.8,"40.8",-0.45,0,"DY3 1SN",0,"Mixed","Community school","Good",19.4200351493849,"E01009773",3
"2822",140126,3.8961038961039,"(England/Wales) Urban major conurbation","Roman Catholic","26.1","43.4","West Midlands","Bishop Milner Catholic College",846,6.26478,104.4,"46.8",-0.03,0,"DY1 3BY",1,"Mixed","Academy converter","Good",9.37866354044549,"E01009880",7
"2823",137773,6.62983425414365,"(England/Wales) Urban major conurbation","No religious character","20","69.3","West Midlands","Kingswinford Academy",929,15.28525,103.7,"46.1",0.12,0,"DY6 7AD",0,"Mixed","Academy converter","Good",13.9101861993428,"E01009820",7
"2824",141712,7.74193548387097,"(England/Wales) Urban major conurbation","No religious character","21.9","85.6","West Midlands","Ridgewood High School",569,4.04218,103.6,"45.2",0.06,0,"DY8 3NQ",0,"Mixed","Academy converter","Good",14.4097222222222,"E01009847",6
"2825",102857,2.90697674418605,"(England/Wales) Urban major conurbation","No religious character","20.1","2.3","Outer London","Valentines High School",1353,2.43902,106.2,"59",0.91,0,"IG2 6HX",1,"Mixed","Community school","Outstanding",5.33728687916976,"E01003690",5
"2826",133405,1.69491525423729,"(England/Wales) Urban major conurbation","No religious character","19.5","4","Outer London","Oaks Park High School",1835,11.11717,106.5,"55.5",0.61,0,"IG2 7PQ",1,"Mixed","Community school","Good",7.52864157119476,"E01003642",6
"2827",138518,1.12994350282486,"(England/Wales) Urban major conurbation","No religious character","30","0.9","Outer London","Ark Isaac Newton Academy",1755,0.96866,105.3,"57.4",0.91,0,"IG1 1FY",1,"Mixed","Academy sponsor led","Outstanding",8.28098229583095,"E01033591",3
"2828",102861,4.14201183431953,"(England/Wales) Urban major conurbation","Jewish","22.5","27.2","Outer London","King Solomon High School",984,4.06504,104.4,"50.4",0.36,0,"IG6 3HB",1,"Mixed","Voluntary aided school","Requires improvement",9.4,"E01003700",5
"2829",102849,8.39160839160839,"(England/Wales) Urban major conurbation","No religious character","35.4","7.5","Outer London","Caterham High School",1003,7.77667,101.9,"39.7",-0.31,0,"IG5 0QW",1,"Mixed","Community school","Good",14.7058823529412,"E01003708",3
"2830",102860,1.25523012552301,"(England/Wales) Urban major conurbation","Roman Catholic","12.2","39.4","Outer London","Trinity Catholic High School",1631,0.79706,107.7,"56.4",0.25,0,"IG8 0TP",1,"Mixed","Voluntary aided school","Good",7.44157441574416,"E01003746",10
"2831",102854,1.38888888888889,"(England/Wales) Urban major conurbation","No religious character","18.5","33.1","Outer London","Woodbridge High School",1922,1.71696,106.6,"54.5",0.38,0,"IG8 7DQ",1,"Mixed","Community school","Outstanding",11.987545407369,"E01003760",6
"2832",136267,1.09289617486339,"(England/Wales) Urban major conurbation","No religious character","22.1","2.7","Outer London","Chadwell Heath Academy",1234,1.05348,105.1,"51.2",0.37,0,"RM6 4RS",1,"Mixed","Academy converter","Requires improvement",10.8239095315024,"E01003770",6
"2833",102856,2.84090909090909,"(England/Wales) Urban major conurbation","No religious character","13.4","1.2","Outer London","Seven Kings School",2215,1.17381,107.3,"64.1",1.12,0,"IG2 7BT",1,"Mixed","Community school","Outstanding",8.29179882193022,"E01003756",6
"2834",137088,3.42857142857143,"(England/Wales) Urban major conurbation","Roman Catholic","22.9","3.7","Outer London","The Palmer Catholic Academy",1187,1.85341,104.2,"50.4",0.49,0,"IG3 8EU",1,"Mixed","Academy converter","Good",7.61334473909324,"E01003757",5
"2835",137418,3.30578512396694,"(England/Wales) Urban major conurbation","Roman Catholic","19.5","2.4","Outer London","The Ursuline Academy Ilford",762,1.44357,108.4,"61.4",0.75,0,"IG1 4JU",1,"Girls","Academy converter","Good",4.59921156373193,"E01003781",6
"2836",137692,5.20833333333333,"(England/Wales) Urban major conurbation","No religious character","29.2","15.5","Outer London","Forest Academy",826,2.42131,101.6,"44",0.08,0,"IG6 3TN",0,"Mixed","Academy sponsor led","Good",12.3636363636364,"E01003722",4
"2837",140575,1.12044817927171,"(England/Wales) Urban major conurbation","No religious character","16.8","2.1","Outer London","Beal High School",2632,2.12766,105.9,"55.4",0.62,0,"IG4 5LP",1,"Mixed","Academy converter","Good",6.84931506849315,"E01003681",6
"2838",102852,0,"(England/Wales) Urban major conurbation","No religious character","10.5","4.5","Outer London","Woodford County High School",1240,0.24194,114.8,"78.3",0.79,1,"IG8 9LA",1,"Girls","Community school","Good",1.93861066235864,"E01004380",4
"2839",102858,7.16510903426791,"(England/Wales) Urban major conurbation","No religious character","29.3","3.4","Outer London","Mayfield School",1906,4.56453,103.7,"45.2",-0.01,0,"RM8 1XE",1,"Mixed","Foundation school","Good",10.7011070110701,"E01032581",3
"2840",140475,3.50877192982456,"(England/Wales) Urban major conurbation","No religious character","23.5","0.4","Outer London","Loxford School",2752,4.03343,104.3,"56.9",1.08,0,"IG1 2UT",1,"Mixed","Academy converter","Outstanding",23.7495501979129,"E01003739",5
"2841",102851,2.13675213675214,"(England/Wales) Urban major conurbation","No religious character","15.9","37.1","Outer London","Wanstead High School",1464,2.93716,107.2,"54.9",0.28,0,"E11 2JZ",1,"Mixed","Community school","Good",13.9550714771954,"E01003795",9
"2842",102850,0.571428571428571,"(England/Wales) Urban major conurbation","No religious character","9.5","1","Outer London","Ilford County High School",1136,1.05634,114.1,"77.4",0.85,1,"IG6 2JB",1,"Boys","Community school","Good",3.77855887521968,"E01003711",6
"2843",140547,2.5531914893617,"(England/Wales) Urban minor conurbation","No religious character","25.1","79.3","Yorkshire and The Humber","Forge Valley School",1522,3.74507,105.6,"47.4",-0.18,0,"S6 5HG",1,"Mixed","Academy sponsor led","Good",13.112582781457,"E01007996",5
"2844",142605,4.85436893203883,"(England/Wales) Urban minor conurbation","No religious character","29.2","53.5","Yorkshire and The Humber","UTC Sheffield Olympic Legacy Park",434,7.8341,104.6,"42.6",-0.51,0,"S9 3TU",1,"Mixed","University technical college","Good",9.62441314553991,"E01033269",1
"2845",138361,1.38248847926267,"(England/Wales) Urban minor conurbation","Roman Catholic","13.8","51.2","Yorkshire and The Humber","Notre Dame High School",1493,4.88948,106.5,"57.4",0.68,0,"S10 3BT",1,"Mixed","Academy converter","Good",6.11970410221923,"E01007862",10
"2846",147788,6.09137055837564,"(England/Wales) Rural town and fringe","No religious character","15.7","81.8","Yorkshire and The Humber","Bradfield School",1086,16.94291,106.2,"45.4",-0.49,0,"S35 0AE",1,"Mixed","Academy converter","Requires improvement",18.6111111111111,"E01008126",10
"2847",138841,4.28571428571429,"(England/Wales) Urban minor conurbation","No religious character","19","56.7","Yorkshire and The Humber","King Ecgbert School",1449,2.96756,105.4,"56.4",0.81,0,"S17 3QU",1,"Mixed","Academy converter","Outstanding",6.15065653075328,"E01007923",9
"2848",143963,7.21153846153846,"(England/Wales) Urban minor conurbation","No religious character","34.1","78.6","Yorkshire and The Humber","The Birley Academy",1075,22.4186,102.1,"38.6",-0.27,0,"S12 3BP",0,"Mixed","Academy converter","Requires improvement",22.2731439046746,"E01007842",4
"2849",145274,9.45945945945946,"(England/Wales) Urban city and town","No religious character","28.4","89.2","Yorkshire and The Humber","Stocksbridge High School",799,18.398,105.8,"41.6",-0.78,0,"S36 1FD",0,"Mixed","Academy converter","Good",11.5671641791045,"E01008145",2
"2850",131896,12.6582278481013,"(England/Wales) Urban minor conurbation","Other Christian Faith","55.5","50.9","Yorkshire and The Humber","Sheffield Springs Academy",1054,28.463,100.2,"33.7",-0.65,0,"S12 2SF",0,"Mixed","Academy sponsor led","Good",12.7134724857685,"E01008003",6
"2851",139167,2.27272727272727,"(England/Wales) Urban minor conurbation","No religious character","12.1","53.9","Yorkshire and The Humber","Silverdale School",1463,4.78469,106.7,"57.9",0.59,0,"S11 9QH",1,"Mixed","Academy converter","Good",6.88949522510232,"E01007927",10
"2852",107140,8.88888888888889,"(England/Wales) Urban minor conurbation","No religious character","28","43.2","Yorkshire and The Humber","King Edward VII School",1731,4.50607,105.9,"48.9",-0.12,0,"S10 2PW",1,"Mixed","Community school","Good",8.25158684362377,"E01007860",8
"2853",140415,7.17488789237668,"(England/Wales) Urban minor conurbation","No religious character","42.9","70.8","Yorkshire and The Humber","Outwood Academy City",1177,67.79949,103.5,"38.8",-0.54,0,"S13 8SS",0,"Mixed","Academy sponsor led","Good",20.0674536256324,"E01007966",3
"2854",139334,11.1111111111111,"(England/Wales) Urban minor conurbation","No religious character","51.2","40","Yorkshire and The Humber","Firth Park Academy",1177,26.33815,101.8,"36.9",-0.45,0,"S5 0SD",0,"Mixed","Academy sponsor led","Good",14.8023549201009,"E01007857",1
"2855",139695,5.49450549450549,"(England/Wales) Urban minor conurbation","No religious character","26.2","52.6","Yorkshire and The Humber","UTC Sheffield City Centre",493,6.08519,106.1,"40.4",-1,0,"S1 4QF",1,"Mixed","University technical college","Good",9.75609756097561,"E01033274",5
"2856",138925,30.4123711340206,"(England/Wales) Urban minor conurbation","No religious character","68.6","1.1","Yorkshire and The Humber","Fir Vale School",1026,33.1384,96.9,"25.5",-1.1,0,"S4 8GB",0,"Mixed","Academy converter","Requires improvement",17.4311926605505,"E01007877",1
"2857",138545,6.40243902439024,"(England/Wales) Urban minor conurbation","No religious character","33.7","76.1","Yorkshire and The Humber","Meadowhead School Academy Trust",1929,8.13893,104.5,"46.7",0.04,0,"S8 8BR",1,"Mixed","Academy converter","Good",14.8648648648649,"E01008079",9
"2858",145191,6.74846625766871,"(England/Wales) Urban minor conurbation","No religious character","27.1","84.9","Yorkshire and The Humber","Ecclesfield School",1718,14.66822,103.7,"43.1",-0.22,0,"S35 9WD",0,"Mixed","Academy sponsor led","Good",19.7109826589595,"E01007891",8
"2859",141495,7.31707317073171,"(England/Wales) Urban minor conurbation","No religious character","30.2","69.1","Yorkshire and The Humber","Handsworth Grange Community Sports College",992,12.19758,104.3,"39.7",-0.65,0,"S13 9HJ",0,"Mixed","Academy converter","Requires improvement",15.8,"E01007971",3
"2860",138414,20,"(England/Wales) Urban minor conurbation","No religious character","55","71.2","Yorkshire and The Humber","Chaucer School",822,42.33577,100.8,"28",-1.19,0,"S5 8NH",0,"Mixed","Academy sponsor led","Special Measures",18.2481751824818,"E01008118",1
"2861",145562,8.86699507389163,"(England/Wales) Urban minor conurbation","No religious character","24.2","89.3","Yorkshire and The Humber","Westfield School",1311,12.35698,104.1,"43.9",-0.21,0,"S20 1HQ",0,"Mixed","Academy sponsor led","Requires improvement",16.5396341463415,"E01008039",7
"2862",145943,11.1842105263158,"(England/Wales) Urban minor conurbation","No religious character","39.7","89.9","Yorkshire and The Humber","Yewlands Academy",944,7.83898,103.7,"41.4",-0.35,0,"S35 8NN",0,"Mixed","Academy sponsor led","Requires improvement",19.5278969957082,"E01008125",3
"2863",138337,3.46534653465347,"(England/Wales) Urban minor conurbation","Roman Catholic","24.3","39.4","Yorkshire and The Humber","All Saints' Catholic High School",1393,5.67121,103.9,"46.3",0.05,0,"S2 2RJ",1,"Mixed","Academy converter","Good",8.0028839221341,"E01008095",3
"2864",135934,10.3960396039604,"(England/Wales) Urban minor conurbation","No religious character","48.1","35.5","Yorkshire and The Humber","E-Act Parkwood Academy",813,16.85117,100.8,"36.3",-0.44,0,"S5 8UL",0,"Mixed","Academy sponsor led","Good",20.6349206349206,"E01008094",1
"2865",138069,2.67175572519084,"(England/Wales) Urban minor conurbation","No religious character","15.1","54.6","Yorkshire and The Humber","Tapton School",1805,2.77008,107.1,"58.4",0.55,0,"S10 5RG",1,"Mixed","Academy converter","Outstanding",10.8970831040176,"E01007954",10
"2866",131895,11.4832535885167,"(England/Wales) Urban minor conurbation","Other Christian Faith","55.3","39.3","Yorkshire and The Humber","Sheffield Park Academy",1207,53.60398,102,"36.7",-0.67,0,"S2 1SN",1,"Mixed","Academy sponsor led","Good",11.0183639398998,"E01008017",1
"2867",140821,9.85915492957746,"(England/Wales) Urban minor conurbation","No religious character","35.1","68.2","Yorkshire and The Humber","Newfield Secondary School",1041,12.87224,103.8,"44.6",-0.19,0,"S8 9JP",0,"Mixed","Academy sponsor led","Good",12.1998078770413,"E01007827",7
"2868",145455,2.5,"(England/Wales) Urban minor conurbation","No religious character","8.1","78.4","Yorkshire and The Humber","High Storrs School",1667,0.89982,107.3,"61.1",0.85,0,"S11 7LH",1,"Mixed","Academy converter","Good",12.6506024096386,"E01007938",10
"2869",139856,11.3095238095238,"(England/Wales) Urban minor conurbation","No religious character","46.4","32.7","Yorkshire and The Humber","Hinde House 2-16 Academy",1403,4.56165,101.5,"38.9",-0.08,0,"S5 6AG",0,"Mixed","Academy converter","Good",17.043847241867,"E01007850",4
"2870",137491,4.54545454545455,"(England/Wales) Urban city and town","No religious character","13.4","84.9","North West","Sandbach School",1509,5.50033,103.6,"47.7",0.28,0,"CW11 3NS",1,"Boys","Free schools","Good",9.68812209688122,"E01018442",9
